subject,release,task,availability,et_nan_values,eeg_sampling_rate_hz,et_sampling_rate_hz,eeg_channel_cnt,eeg_bad_channel_count,et_channel_cnt,eog_electrode_used_HEOG_anode,eog_electrode_used_HEOG_cathode,eog_electrode_used_VEOG_anode,eog_electrode_used_VEOG_cathode,eog_electrode_is_fallback_HEOG_anode,eog_electrode_is_fallback_HEOG_cathode,eog_electrode_is_fallback_VEOG_anode,eog_electrode_is_fallback_VEOG_cathode,et_samples_trimmed,eeg_samples_trimmed,gauss_A,gauss_mu,gauss_sigma,gauss_b,gauss_xcorr_cosine_similarity_full,gauss_xcorr_cosine_similarity_full_n,gauss_xcorr_cosine_similarity_95,gauss_xcorr_cosine_similarity_95_n,xcorr_zero,snr,xcorr_peak,xcorr_peak_idx,xcorr_peak_prominence,xcorr_second_peak,xcorr_second_peak_idx,xcorr_second_peak_prominence,shared_events,longest_gap_between_events,mean_abs_sync_error_ms,median_abs_sync_error_ms,within_1_sample,within_4_samples,regression_slope,regression_intercept,n_saccades,n_blinks,avg_saccade_duration_ms,avg_fixation_duration_ms,avg_blink_duration_ms,avg_saccade_amplitude
NDAREY512KVX,R3,ThePresent,available,636,500.0,119.16614590296464,130,0,34,E8,E25,E21,E17,False,False,False,False,0,234,0.003554686764448445,16.385132866421788,538.8064241201757,-0.003190870366308063,0.9177969134304318,6000,0.8170799289298312,2112,-0.00026536216867795024,3.096121687937018,0.0069333903296926284,37850.0,0.012215017177539797,0.006766515548303497,37671.0,4.9884322446125395e-06,2,203.069998,3.863576125695545e-11,3.863576125695545e-11,2,2,1.0000000000000004,0.0005469999999206303,1430,118,16.985024107391276,261.5185587101766,188.9343587268121,2.5993006993006995
NDAREY897LB1,R5,ThePresent,available,418,500.0,59.994530663961655,130,0,42,E8,E25,E21,E17,False,False,False,False,206,243,0.0019587070358834053,-3.317293674166969,122.10872264114893,0.00037258607781345246,0.34967448547128627,6000,0.9949426992601126,479,0.002342659128831328,1.4502164208667983,0.002501760454415422,34.0,0.0021322754255847323,0.0023357030866075507,-6128.0,0.0017955585656438998,2,203.07200600000002,5.1181281435219717e-11,5.1181281435219717e-11,0,2,1.0,-0.007376999999954604,867,66,23.69393895722943,418.65804112418454,264.24279892557155,1.6344867358708188
NDARFA089ZZG,R7,ThePresent,available,929,500.0,119.30807505945977,130,0,34,E8,E25,E21,E17,False,False,False,False,0,248,0.0012551470660820622,215.45191684747098,425.0282508512876,-1.9908344784769047e-05,0.940925731746698,6000,0.9974519190298714,1666,0.0010867099749701202,6.093545440046586,0.001344836199048722,239.0,0.0018126575423079378,0.0008142659704622538,31780.0,0.0011377190245062698,2,203.06599799999998,8.815170815523743e-11,8.815170815523743e-11,2,2,1.0000000000000002,0.0008760000000618366,1288,132,23.74908378985445,283.09916848160435,157.19821613714544,3.7455590062111805
NDARFA165XBV,R5,ThePresent,available,157,500.0,60.01858427753089,130,0,42,E8,E25,E21,E17,False,False,False,False,152,215,0.0020661922982907364,198.776889394323,156.6974630313763,-0.00043979701328607695,0.5319765004633648,6000,0.986648543237391,614,0.0002968258081407352,4.4532994445798355,0.010140286685039829,-47469.0,0.010642999910305479,0.005075693781659216,-34044.0,0.008226499242363914,2,203.066002,7.027711745877241e-11,7.027711745877241e-11,0,2,1.0000000000000002,0.003892000000026725,826,31,312.0101489072576,95.89016006723386,255.80686361091065,36.25943099273608
NDARFA233CUK,R4,ThePresent,available,1139,500.0,115.14596414076995,130,0,34,E8,E25,E21,E17,False,False,False,False,0,219,0.0016679532938094607,3036.9349795553985,789.1498701813983,-0.0006921816533528284,0.8792302877695941,6000,0.971250969235708,1509,-0.0010967134266816323,3.3422806711284703,0.0032736110535877463,19710.0,0.005040231322995827,0.003197511940889211,19152.0,4.245928483181168e-05,2,203.06599599999998,2.9753977059954195e-11,2.9753977059954195e-11,0,2,1.0000000000000004,0.0031799999999396274,971,90,18.787146776383803,371.7233448936712,457.45605518483643,2.5847270854788875
NDARFA239AFD,R11,ThePresent,available,736,500.0,60.02343895225944,130,0,42,E8,E25,E21,E17,False,False,False,False,289,231,0.0019660613813319303,314.8826582754839,408.47079866569965,-0.0006300425403909559,0.8632212197305875,6000,0.8597819011465929,1601,0.0017616526164119628,2.870144806903227,0.0024615812962323637,23095.0,0.003884655258287159,0.002456404004829766,22971.0,1.9000295758821867e-05,2,203.06599599999998,5.395683899678261e-11,5.395683899678261e-11,0,2,0.9999999999999997,-0.003218000000022323,1469,206,39.742345533569996,213.84129444672465,125.35891929109414,5.305139550714773
NDARFA358RJJ,R9,ThePresent,available,87,500.0,30.00323718385239,130,0,42,E8,E25,E21,E17,False,False,False,False,152,228,0.004592399505903325,63.417127846434425,189.14645044609247,-0.0008523076039848755,0.8469024516823567,6000,0.9897445006176039,742,0.004047256636837147,3.821995572667915,0.0050022810365458435,-6421.0,0.007229538413160368,0.004371542201069973,50659.0,0.0033489662581869355,2,203.28600500000002,6.17284001691587e-11,6.17284001691587e-11,0,2,1.0,-0.005832000000066757,1257,43,46.21804454746443,267.8260441960683,164.32735895591884,1.1917263325377883
NDARFA737TG6,R5,ThePresent,available,991,500.0,60.01860184884669,130,0,42,E8,E25,E21,E17,False,False,False,False,151,228,0.002959475153043904,-41.64259132466982,558.6843129796717,-0.0003643733317972949,0.9624424295797405,6000,0.9941888769462258,2190,0.002937071705054277,4.8073154037849735,0.0038622740910828615,-24452.0,0.004128054724162414,0.0029618004239764864,21.0,0.004178623438204871,2,203.073993,1.4765966227514582e-11,1.4765966227514582e-11,2,2,1.0000000000000002,-0.0005809999999990078,1355,236,29.81699644397324,229.2701650838767,146.41393098339435,2.81509963099631
NDARFA804ZLW,R7,ThePresent,available,100,500.0,119.74111039636726,130,0,34,E8,E25,E21,E17,False,False,False,False,0,232,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-0.3400653999298186,3.340266824266464,0.5511867877393167,-3040.0,1.1222144962157068,0.47359675490714187,7523.0,0.917180751604621,2,203.064004,8.970602038971265e-11,8.970602038971265e-11,2,2,1.0000000000000002,0.001959999999877049,220,42,729.1546818805373,80.0345694139983,184.70160897939556,163.3950909090909
NDARFA811KTX,R4,ThePresent,available,271,500.0,60.02328746630065,130,0,42,E8,E25,E21,E17,False,False,False,False,137,239,0.0004735228158679258,76.34491807817558,354.67261582024986,-4.1518760842433386e-05,0.7203752150765429,6000,0.9935633833718632,1390,0.00048315876683635843,3.730394437002943,0.0005241627978260463,35.0,0.000621560439903869,0.000353359063559069,-46166.0,0.00035131659969701726,2,203.073995,6.405986852087153e-11,6.405986852087153e-11,0,2,0.9999999999999999,-0.0030279999999285505,1368,65,29.009963609473,254.20043376116962,167.11440962776732,1.6460526315789474
NDARFB506UJ3,R4,ThePresent,available,687,500.0,104.05385300391079,130,0,34,E8,E25,E21,E17,False,False,False,False,0,233,0.009054195086127375,-1503.3824453614332,483.49644156581854,0.0013900216333239531,0.8028522643084728,6000,0.9527046384967699,1896,0.008404345530180672,2.8532107830701645,0.015382389956826564,-14998.0,0.028512419075046817,0.012897046419648181,-22992.0,0.025637976896577715,2,203.06999299999998,9.636735853746359e-11,9.636735853746359e-11,2,2,1.0000000000000002,0.0008369999998630592,1233,160,114.16855595630015,95.25599239547641,921.26305547109,19.19043795620438
NDARFB757VY3,R4,ThePresent,available,190,500.0,60.013426740919364,130,0,42,E8,E25,E21,E17,False,False,False,False,160,230,0.0017903241496080623,44.62410655870582,182.05378018146533,-0.002107355324585312,0.9080344646431181,6000,0.9957362720477376,714,-0.0002188832344213929,0.1019499804355197,0.00011203685871365286,-31001.0,0.0015630514025269584,7.013269648065192e-05,-13920.0,0.00122313464705199,2,203.064,6.572520305780927e-11,6.572520305780927e-11,0,2,1.0,0.006773000000074742,1417,20,30.99356859052754,249.00702785509012,303.2121488236421,2.205723359209598
NDARFB969EMV,R5,ThePresent,available,686,500.0,118.66257098086838,130,0,34,E8,E25,E21,E17,False,False,False,False,0,245,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,0.00013237332166967714,1.6650765086349795,0.0003510451172406129,3427.0,0.0009904507737882211,0.0002939407133773288,16697.0,0.0009753170704168814,2,203.068005,2.8199664825478976e-11,2.8199664825478976e-11,2,2,1.0000000000000002,0.000756999999971803,989,64,11.261644676691349,389.2458827700389,268.3781405908941,1.1354095045500505
NDARFC203HCD,R7,ThePresent,available,608,500.0,60.023412141131054,130,0,42,E8,E25,E21,E17,False,False,False,False,108,239,1.2372874312131862e-06,1741.6071242057228,447.8239505819774,-4.570025945861509e-07,0.7639206808403985,6000,0.9147445975377567,1756,-1.055414919387423e-06,1.7821944288934182,1.0339072402412896e-06,-11672.0,2.3147038945907064e-06,9.597663666853988e-07,-25638.0,1.930866344116823e-06,2,203.066002,6.661338147750939e-11,6.661338147750939e-11,0,2,0.9999999999999999,-0.005315000000047767,1197,123,36.54990639023235,247.24505893735272,292.4342200614607,5.844444444444444
NDARFC339HXZ,R10,ThePresent,available,189,500.0,30.00324985840714,130,0,42,E8,E25,E21,E17,False,False,False,False,49,233,0.0012902298764457694,2426.854534082387,1455.545869029274,-0.0014945155640113486,0.9930292858157884,6000,0.9821071882975279,3426,-0.0006056028041826821,0.22923113282777977,0.0001495572027678913,8344.0,0.0007529046652082873,0.00014112635833960058,8530.0,7.912938296588242e-06,2,203.06600799999998,3.042011087472929e-11,3.042011087472929e-11,0,2,0.9999999999999997,0.007272000000004379,920,72,42.56982482333348,374.00495504950925,167.58172237083184,1.416086956521739
NDARFC694PW2,R9,ThePresent,available,125,500.0,30.003289842877912,130,0,42,E8,E25,E21,E17,False,False,False,False,77,232,0.013589429635992986,-9.678673894107401,173.39858561059557,0.10068053099954817,0.8775748938302685,6000,0.9998604257929667,680,0.11481191048569082,2.8673708332217314,0.1796107267774813,45786.0,0.07911499115662735,0.174164720355102,13602.0,0.10604772401381757,2,203.28600699999998,8.559819519859957e-11,8.559819519859957e-11,0,0,1.0,-0.009121000000086052,1113,34,44.47139288652384,293.93544971716807,432.3227177549075,1.5237556154537286
NDARFD316UD2,R1,ThePresent,available,859,500.0,108.80582111721424,130,0,34,E8,E25,E21,E17,False,False,False,False,0,257,0.0037507078068933783,-169.56088456665734,681.6955679603495,0.00039506213103690003,0.8855612389160235,6000,0.9618237952538481,2672,0.0042292285755233736,2.7519137866565595,0.004777555369637498,4785.0,0.006445747959143978,0.004296092668335229,-92.0,0.0056735494208962085,2,203.07000399999998,4.4853010194856324e-11,4.4853010194856324e-11,2,2,0.9999999999999996,0.0015960000000065058,987,28,24.273610172572404,315.23006520340954,2707.634360897537,4.945876393110436
NDARFE299MWU,R5,ThePresent,available,791,500.0,60.023248007487396,130,0,42,E8,E25,E21,E17,False,False,False,False,144,232,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-0.000128677749090099,2.469006013800893,0.0015995102954196325,25337.0,0.0028731132315401014,0.0015348629347462924,-44967.0,0.002246981681318238,2,203.072,1.1246559239452836e-10,1.1246559239452836e-10,2,2,1.0000000000000004,-0.00013099999991782386,1003,151,31.427673450052428,299.78800449728186,375.24000288607726,5.1692721834496504
NDARFE526NK3,R5,ThePresent,available,89,500.0,60.02344390348846,130,0,42,E8,E25,E21,E17,False,False,False,False,128,254,0.014022284154188523,-917.3905501711141,593.1993693969042,0.009351825270338395,0.6548236337638006,6000,0.9929828147421316,2326,0.017745037434633966,3.7495512428018207,0.030594717833142302,12722.0,0.03211773111663311,0.029515626511354122,12948.0,1.5545358375543272e-05,2,203.064004,4.4853010194856324e-11,4.4853010194856324e-11,0,2,1.0000000000000002,-0.004968999999995759,1321,20,34.734318846018155,263.02830558948693,149.9544737376627,4.897706283118849
NDARFE555KXB,R7,ThePresent,available,103,500.0,60.02330673816565,130,0,42,E8,E25,E21,E17,False,False,False,False,162,244,0.009666855959817857,-3006.4013177534985,282.17672651681204,-9.989178504774537e-05,0.5350352995878962,6000,0.9990709718670974,547,-0.002601843487177668,3.990175392988773,0.02410717912371426,-38544.0,0.02500103805985352,0.01512568922397503,-10292.0,0.024198366051725415,2,203.073993,2.220446049250313e-11,2.220446049250313e-11,0,2,1.0000000000000002,0.0026069999999554,902,33,26.227926353100933,408.5733928597581,153.47557645254048,3.001363636363636
NDARFF070XHV,R2,ThePresent,available,42,500.0,119.64494528041486,130,0,34,E8,E25,E21,E17,False,False,False,False,0,240,0.004153457115065018,8.874121996564718,355.8015182374345,-0.00027129859088218585,0.9542621589160055,6000,0.994397940320672,1395,0.004492460263347531,10.50662676180423,0.004583050097422987,27.0,0.005003483033243869,0.001416868025056101,-5532.0,0.0016872415157957608,2,203.070002,3.907985046680551e-11,3.907985046680551e-11,2,2,0.9999999999999996,2.0000000051610766e-05,1094,26,20.452033846421028,351.46559646003226,183.84136256284174,1.8685191956124316
NDARFG568PXZ,R5,ThePresent,available,1283,500.0,59.97990354497456,130,0,42,E8,E25,E21,E17,False,False,False,False,176,237,0.007056435798296117,240.92776418133568,434.39969721560254,-0.0028557977579994035,0.4551048281000395,6000,0.7671401218741055,1703,0.00481983557593021,2.382769251582215,0.00555284233137545,57.0,0.01143508684296635,0.005474844168904424,-5440.0,0.010445026391992879,2,203.072005,8.759659664292485e-11,8.759659664292485e-11,0,2,1.0,-0.007339999999910183,1013,86,33.5201043746374,305.9903919002083,586.3631872844735,4.069002961500493
NDARFG713PLR,R5,ThePresent,available,985,500.0,96.73315583407944,130,0,34,E8,E25,E21,E17,False,False,False,False,0,226,0.00734274818952582,-2993.6226967886905,668.6386941334813,-0.0012211783682942398,0.8888465239324544,6000,0.996397770177853,1317,-0.0015811150469949747,2.8131117790464346,0.008463160679992797,-27090.0,0.012972345463641,0.00808613101400059,-25156.0,0.001853541844545995,2,203.066,5.7065463465733046e-11,5.7065463465733046e-11,2,2,1.0000000000000002,-0.0003129999999717717,1155,36,48.68282584704266,136.5205734793422,4183.616722926846,8.130077922077922
NDARFG757CEU,R3,ThePresent,available,1191,500.0,119.70003365307385,130,0,34,E8,E25,E21,E17,False,False,False,False,0,241,0.0021286139338450075,185.11267520875853,352.5661912952328,-0.0005216106352696196,0.9285941059664831,6000,0.975573301559482,1382,0.0015637166518703012,5.241527924356347,0.0019380159810195139,96.0,0.0026050007794796307,0.0006992244357795433,11177.0,0.0012321367551250406,2,203.07000100000002,2.4424906541753444e-11,2.4424906541753444e-11,2,2,1.0,-0.00045599999998008003,1092,156,17.78761259737861,346.81924008238894,161.30003837376918,3.103644688644689
NDARFG851ZNZ,R5,ThePresent,available,1093,500.0,119.80390945431412,130,0,34,E8,E25,E21,E17,False,False,False,False,0,238,0.001451831473605703,306.63578316637626,632.5106515302435,0.001227397924590566,0.858010807347721,6000,0.9958980211659919,2480,0.002850023532736047,2.909197192378655,0.0032833458852196276,46205.0,0.0022352123261739154,0.0032359848166568393,35918.0,0.002024463781420345,2,203.069997,4.973799150320701e-11,4.973799150320701e-11,2,2,1.0000000000000002,0.0016110000000136616,1811,225,23.014547570032732,190.30742902911337,146.14631398155623,3.749166206515737
NDARFG943GVZ,R5,ThePresent,available,261,500.0,119.82788763564758,130,0,34,E8,E25,E21,E17,False,False,False,False,0,241,0.0018865229163197025,21.68322624245401,223.88370847614277,-0.00040564476036641375,0.819992140524156,6000,0.9937340179357937,878,0.001667346645696385,3.716483606053663,0.0017325169848704685,25.0,0.0022035176026159505,0.0007221357406204371,35585.0,0.0010684815971890188,2,203.072005,5.839773109528323e-11,5.839773109528323e-11,2,2,1.0000000000000002,-0.0007350000000891137,1096,56,15.560662328070075,359.13141787078604,120.06234384801935,2.169361313868613
NDARFH018DLG,R5,ThePresent,available,582,500.0,60.01861820524207,130,0,42,E8,E25,E21,E17,False,False,False,False,201,241,0.004784550065083476,-1930.5910520123264,462.9269987658438,0.0005532580642862222,0.59690230936271,6000,0.9903911421350978,1814,-0.0035862164878646286,3.5373107907110506,0.007600341453533356,-8556.0,0.015011913194433868,0.006957012243119646,-21830.0,0.011985492511327845,2,203.073996,2.8754776337791554e-11,2.8754776337791554e-11,2,2,0.9999999999999999,-8.39999999706453e-05,1236,93,26.688862033996184,279.0855210554602,223.93323669057312,1.8807847896440126
NDARFH099KNX,R10,ThePresent,available,652,500.0,30.00324045547931,130,0,42,E8,E25,E21,E17,False,False,False,False,128,238,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-0.0030961319165579457,2.446308896489122,0.010807702926005379,50116.0,0.007489816555793172,0.010166905196768163,50723.0,0.003466430149749203,2,203.075996,4.107825191113079e-11,4.107825191113079e-11,0,0,1.0000000000000002,-0.013749999999974807,1148,221,51.33149961880397,234.02533528712587,206.16694979600877,3.192656794425087
NDARFJ000DCY,R7,ThePresent,available,1924,500.0,116.8212710678019,130,0,34,E8,E25,E21,E17,False,False,False,False,0,239,0.0012129684836690894,-1576.9787484273693,704.1582449484752,-0.0009233990216467806,0.9204125331813203,6000,0.8636581676537578,2761,-0.0006311401620984079,2.5368409159805507,0.002726762084903406,-14252.0,0.005768342213676318,0.0027059475930445945,-14194.0,1.8474871416162414e-06,2,203.06599300000002,5.306866057708248e-11,5.306866057708248e-11,2,2,1.0000000000000002,-0.0004459999999793669,1417,283,42.506154441550116,164.0949621384006,201.49415241710082,7.30591390261115
NDARFJ179MG0,R4,ThePresent,available,669,500.0,118.24243165767379,130,0,34,E8,E25,E21,E17,False,False,False,False,0,239,0.0011470667168191461,657.7198067226564,543.7970929604526,0.00010176344634709012,0.7567629158162562,6000,0.9930442849687576,2132,0.0006101144889223451,2.1913283717992753,0.0017531882189436253,-18391.0,0.0015048257608052608,0.0016633585381025141,-18288.0,2.969887938281948e-06,2,203.06999599999997,3.597122599785507e-11,3.597122599785507e-11,0,2,0.9999999999999998,0.002555999999985156,367,74,765.3226191799795,74.64470016922458,384.7845953520526,108.31354223433244
NDARFJ372JDJ,R9,ThePresent,available,822,500.0,60.01859074755038,130,0,42,E8,E25,E21,E17,False,False,False,False,98,220,0.021540792773795697,-2120.6478966403592,630.6293301338907,0.0034659210400957464,0.698862510913969,6000,0.9956671996688007,2116,-0.017571896431108125,1.904596549393527,0.03544251266355677,-48372.0,0.057231669104718136,0.03513189387413638,-48768.0,0.004036795187255152,2,203.07400299999998,2.808864252301646e-11,2.808864252301646e-11,2,2,1.0000000000000002,0.0017439999999720374,1183,128,37.589125657576936,261.2647295957874,251.46666569828696,7.623330515638208
NDARFJ488VPT,R9,ThePresent,available,86,500.0,30.003259374945806,130,0,42,E8,E25,E21,E17,False,False,False,False,90,206,0.0069049363903846955,2748.179022676136,235.7294177188925,0.0016566508097401018,0.8144651385588949,6000,0.9976521958083447,713,0.006213083218701848,4.408336055227514,0.024135394085994622,18481.0,0.03735717680899399,0.015417506418227995,18918.0,4.5535363963310205e-07,2,203.286005,1.8840484727888906e-10,1.8840484727888906e-10,0,0,1.0000000000000007,0.009977000000120336,1039,42,53.41316575884608,323.5576006833474,192.84108507641983,1.97837343599615
NDARFJ803JF7,R4,ThePresent,available,3012,500.0,59.152712555742916,130,0,34,E8,E25,E21,E17,False,False,False,False,0,245,0.004285056735221684,539.7566175562747,805.3448025938181,-0.0009575231354820444,0.8368100879105279,6000,0.9329302708472532,3157,0.00251634865133174,4.0258735300312445,0.0039762372033924,-5678.0,0.005275964624274466,0.003966073866846348,-5729.0,2.9058841581278833e-06,2,203.070006,5.5067062021407764e-11,5.5067062021407764e-11,2,2,1.0,0.00037099999994745313,74,64,378.61466104405446,78.68162850610742,4204.637988797051,83.4245945945946
NDARFJ988HKR,R8,ThePresent,available,746,500.0,60.02351609728435,130,0,42,E8,E25,E21,E17,False,False,False,False,456,236,0.009335135017595602,2469.6156411653274,462.95517733592675,-0.0005599182670437525,0.7459282430104661,6000,0.9984546945158055,1437,0.006258350810204805,2.369474864681895,0.010954883819399396,44035.0,0.015941634458310594,0.010063193554869466,42278.0,0.0016274893878808275,2,203.28599499999999,6.328271240363392e-11,6.328271240363392e-11,0,2,0.9999999999999994,0.005268000000042169,1525,206,35.34255600709862,201.9470660273066,151.40107019486805,3.681436065573771
NDARFK027LB0,R4,ThePresent,available,1019,500.0,60.01856224156247,130,0,42,E8,E25,E21,E17,False,False,False,False,163,217,0.0017938976656356965,47.9917165190313,530.1053014272212,-0.0005809425276712963,0.9674028945477596,6000,0.9703985600919484,2078,0.0016800356683530817,3.3842788765627727,0.0017573686706449944,26.0,0.0028410323648139077,0.0013944117158767254,35822.0,0.002554479570490123,2,203.063993,2.275957200481571e-11,2.275957200481571e-11,0,2,0.9999999999999999,0.0035369999999831135,978,74,131.85200606526857,115.70564223382989,1762.172793597895,19.687985685071574
NDARFK452XCU,R10,ThePresent,available,183,500.0,30.00317899940692,130,0,42,E8,E25,E21,E17,False,False,False,False,62,225,0.0015525678511359704,14.5096913374821,167.54033241283508,-0.0003563516423692622,0.9649708275883122,6000,0.9868288235929646,656,0.0014139528825733631,11.883018028989165,0.001489911321353424,20.0,0.001989173835825639,0.00022916257259137648,4509.0,0.0007038605742091414,2,203.06599200000002,4.785061236134425e-11,4.785061236134425e-11,0,2,0.9999999999999999,0.006632999999961399,680,51,42.9388995309454,500.7873140887793,237.88848960235677,1.336470588235294
NDARFK819TD5,R8,ThePresent,available,280,500.0,60.02342002622077,130,0,42,E8,E25,E21,E17,False,False,False,False,255,230,0.0016555204387033817,-419.72053028979633,634.0013883777267,0.0009720318762796722,0.7203971712208694,6000,0.9831410122165543,2485,0.003100119084395776,2.376595592606154,0.003303620173767774,-12654.0,0.003994381825808868,0.0032851198116608986,-6566.0,0.0035113347068825365,2,203.076003,3.064215547965432e-11,3.064215547965432e-11,0,2,0.9999999999999997,0.006131999999996022,916,62,25.28265303403245,390.74900728059015,167.40918387620087,3.090393013100437
NDARFL579BAP,R7,ThePresent,available,797,500.0,117.01679108477343,130,0,34,E8,E25,E21,E17,False,False,False,False,3,245,0.19912368927580118,-2366.9417440713382,569.5845758120464,-0.020848569734520622,0.8762646581515119,6000,0.9985976897601482,1750,-0.10139057798107526,3.6642609047979655,0.18390375973729248,-2334.0,0.3302430709820052,0.1505031217848544,-22451.0,0.26183688828119533,2,203.065994,5.262457136723242e-11,5.262457136723242e-11,2,2,0.9999999999999998,0.0007819999999806001,589,68,238.48386335279977,95.59391758087975,707.4397539370963,28.71405772495756
NDARFL595DNJ,R11,ThePresent,available,61,500.0,60.023343011522506,130,0,42,E8,E25,E21,E17,False,False,False,False,178,232,0.004045623022921988,-2968.919303922441,201.09737035373962,-0.0019293687303987052,0.853368226991458,6000,0.9820166982256707,426,-0.0005811198769980151,3.176195009098098,0.007234715968714247,-3568.0,0.012205760779522649,0.005454091212581612,-10262.0,0.0076970339647072965,2,203.065997,3.2085445411667024e-11,3.2085445411667024e-11,0,2,1.0000000000000002,0.004147999999992401,2049,16,49.29819896196902,147.40022931567225,136.40018106696806,3.126451927769644
NDARFL793LDE,R6,ThePresent,available,1296,500.0,60.023364829582036,130,0,42,E8,E25,E21,E17,False,False,False,False,155,238,0.06429762573652316,-2711.563144318513,1958.828395975901,-0.06585762282440816,0.8752596446164578,6000,0.8778610696275384,4128,-0.07665088356289765,4.5186024827656235,0.2294606887258888,-28447.0,0.34054349316566934,0.22831824757288743,-28405.0,0.0003940663176100756,2,203.073994,1.511013536514838e-10,1.511013536514838e-10,0,2,0.9999999999999996,0.00730699999989716,1075,286,49.563077846704495,206.29548502757558,212.7912852254113,10.195125581395349
NDARFM006EM0,R11,ThePresent,available,508,500.0,60.0187275929084,130,0,42,E8,E25,E21,E17,False,False,False,False,495,218,0.004926566129893319,57.99794531994206,341.06663824494694,-0.0008467974598245044,0.8994939472717779,6000,0.972990641640464,1337,0.005297220155980187,5.586661959830014,0.005713441035969981,30.0,0.008218364886262496,0.0031258490020407356,43663.0,0.006780784960427081,2,203.06600600000002,4.141131881851834e-11,4.141131881851834e-11,2,2,0.9999999999999999,0.0006120000000546458,1469,65,123.75998678724302,101.78932663953516,253.75712926316896,20.61162014976174
NDARFM619GTV,R4,ThePresent,available,85,500.0,119.81346152531906,130,0,34,E8,E25,E21,E17,False,False,False,False,0,234,0.0070475921948301235,983.0724123210427,474.2312196558406,-0.00017018622102367935,0.5051059193370304,6000,0.975269515036865,1859,-0.0007948289632155848,2.835482281407157,0.019148980207193526,23753.0,0.04011290373524628,0.018059032888812377,-22363.0,0.03428413921870749,2,203.07000399999998,4.39648317751562e-11,4.39648317751562e-11,2,2,0.9999999999999999,0.00010799999997002498,1269,23,14.022889017824784,308.288493168412,132.34427011453855,1.0864775413711583
NDARFM811ZCE,R10,ThePresent,available,269,500.0,30.003174394434534,130,0,42,E8,E25,E21,E17,False,False,False,False,323,222,0.0034980768418003514,9.050809099704278,185.25185276224815,-0.004028739879785977,0.9606554511206541,6000,0.9931092448712997,727,-2.4038531980442546e-05,0.32454731711214707,0.0006445550838466169,12601.0,0.001901467024508582,0.0005360340924177865,12340.0,2.739820475157126e-05,2,203.076004,5.7065463465733046e-11,5.7065463465733046e-11,0,0,1.0000000000000002,0.010230000000028666,926,105,42.47354882499781,363.76653536295055,166.02088573312506,2.1920626349892007
NDARFN088BBV,R10,ThePresent,available,928,500.0,60.0048146887299,130,0,42,E8,E25,E21,E17,False,False,False,False,581,240,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-2.521599321727223e-06,0.9532744982780423,7.771576020483318e-06,-6878.0,5.359719723297663e-06,7.729348391882131e-06,-6937.0,1.6613543801230146e-08,2,203.06599400000002,4.551914400963142e-11,4.551914400963142e-11,0,2,1.0000000000000004,0.004107999999993773,1818,101,40.487766808019536,166.80712640593444,235.1693190118415,2.607552255225523
NDARFN221WW5,R11,ThePresent,available,582,500.0,60.01865688273795,130,0,42,E8,E25,E21,E17,False,False,False,False,249,229,0.04513695394454532,1842.950975127944,835.4753303067995,-0.011712273391125858,0.8151613851323333,6000,0.8735568725132142,2794,-0.016812501239930323,4.501893927314812,0.2234493424020363,46705.0,0.23618379013589857,0.09588689137363214,-50909.0,0.010183300232808626,2,203.06600600000002,2.3314683517128287e-12,2.3314683517128287e-12,0,2,1.0,0.005987999999995518,1922,132,41.28011235802445,154.88627656717077,127.48131501586907,3.5126899063475543
NDARFN553LUV,R4,ThePresent,available,38,500.0,60.0231041963981,130,0,42,E8,E25,E21,E17,False,False,False,False,201,243,0.000591600702248377,2664.7671524036596,746.1820953011544,-3.961110447289674e-05,0.6884948916119301,6000,0.9861168887971463,1797,-4.8260194417270696e-05,2.8663320895071185,0.0011856660160163598,-42745.0,0.002348991614525936,0.0010939973009283235,42056.0,0.0016267521221570626,2,203.066,2.3314683517128287e-12,2.3314683517128287e-12,0,2,1.0,0.004192000000004668,1015,7,23.225449734328222,376.1710127057148,173.7425932860043,1.1175369458128082
NDARFN636ZYB,R9,ThePresent,available,227,500.0,30.003262999097608,130,0,42,E8,E25,E21,E17,False,False,False,False,101,238,0.009270361136214062,2845.5456361881297,162.8865707594436,-0.0038577722452603365,0.8441059186380161,6000,0.9842296314958687,473,0.000264104696938658,3.388743756906152,0.016822985574667364,17808.0,0.02751856796288178,0.014907638412866178,3474.0,0.024972555898712615,2,203.287994,4.707345624410664e-11,4.707345624410664e-11,0,0,0.9999999999999996,-0.014783999999990622,1221,119,47.38790224844181,252.27808061868438,185.4222580320121,1.7416461916461918
