subject,release,task,availability,et_nan_values,eeg_sampling_rate_hz,et_sampling_rate_hz,eeg_channel_cnt,eeg_bad_channel_count,et_channel_cnt,eog_electrode_used_HEOG_anode,eog_electrode_used_HEOG_cathode,eog_electrode_used_VEOG_anode,eog_electrode_used_VEOG_cathode,eog_electrode_is_fallback_HEOG_anode,eog_electrode_is_fallback_HEOG_cathode,eog_electrode_is_fallback_VEOG_anode,eog_electrode_is_fallback_VEOG_cathode,et_samples_trimmed,eeg_samples_trimmed,gauss_A,gauss_mu,gauss_sigma,gauss_b,gauss_xcorr_cosine_similarity_full,gauss_xcorr_cosine_similarity_full_n,gauss_xcorr_cosine_similarity_95,gauss_xcorr_cosine_similarity_95_n,xcorr_zero,snr,xcorr_peak,xcorr_peak_idx,xcorr_peak_prominence,xcorr_second_peak,xcorr_second_peak_idx,xcorr_second_peak_prominence,shared_events,longest_gap_between_events,mean_abs_sync_error_ms,median_abs_sync_error_ms,within_1_sample,within_4_samples,regression_slope,regression_intercept,n_saccades,n_blinks,avg_saccade_duration_ms,avg_fixation_duration_ms,avg_blink_duration_ms,avg_saccade_amplitude
NDARGR106TJB,R1,ThePresent,available,1175,500.0,119.4473423144622,130,0,34,E8,E25,E21,E17,False,False,False,False,0,226,0.002674178711832,45.22002128760769,180.19620094083464,0.0003885691800516,0.9733835491280196,6000,0.9981351579241042,706,0.0030496481504311,10.563809999650712,0.0033498627713276,56.0,0.0033266438193509,0.0010454386892819,-17940.0,0.0008921298292648,2,203.068001,4.6629367034256575e-11,4.6629367034256575e-11,2,2,1.0,0.0008710000000362,1734,129,17.753801245375065,207.5444954619969,217.5401460870592,1.9550865051903117
NDARAX887JRN,R4,ThePresent,available,1003,500.0,119.67378810686888,130,0,34,E8,E25,E21,E17,False,False,False,False,0,238,0.0022823167250507,-1.207298767426595,396.8471263836811,0.0001764002033952,0.9302904785537348,6000,0.9841307731155382,1556,0.0031972733593355,19.6700754743404,0.0033469961426423,-29.0,0.0034255940890222,0.0012809805636763,448.0,1.815150290366521e-05,2,203.077999,4.707345624410664e-11,4.707345624410664e-11,2,2,1.0000000000000004,0.0015779999999899,1044,138,17.074719108841578,359.8165901802994,229.75469963366177,2.8184291187739463
NDARDK197BHM,R4,ThePresent,available,138,500.0,119.81349496841872,130,0,34,E8,E25,E21,E17,False,False,False,False,0,228,0.0024296111026784,-2.663548131724022,222.85452576985412,0.0004456668824506,0.9647812870613162,6000,0.9964912154255824,874,0.0032975722038232,9.72996039118585,0.0033289872470489,12.0,0.003124627627001,0.0011060361232524,-37454.0,0.0007504638099262,2,203.069993,2.3980817331903378e-11,2.3980817331903378e-11,2,2,1.0000000000000002,-0.0004280000000491,1243,27,20.479890595664653,304.9655928671686,385.8838702666959,1.8616009654062755
NDARNJ899HW7,R6,ThePresent,available,304,500.0,60.02333968773164,130,0,42,E8,E25,E21,E17,False,False,False,False,95,249,0.0020904551636289,64.48720364651572,312.07843165206367,0.0003239870238205,0.9403279076547972,6000,0.9827776531695436,1224,0.0029902329436895,8.146203352340125,0.0032072849983899,34.0,0.0037173250294756,0.0018568129220168,41645.0,0.0021619237211158,2,203.066005,5.184741524999481e-11,5.184741524999481e-11,2,2,1.0000000000000002,-0.0015790000000754,1071,84,23.13268673332116,324.86004549026063,153.11622698113098,1.544285714285714
NDARUH340WL5,R11,ThePresent,available,775,500.0,60.02345306629567,130,0,42,E8,E25,E21,E17,False,False,False,False,279,238,0.0021037624377119,-0.6930434996059044,193.26854465307045,0.000663297029633,0.9419737027131126,6000,0.99523295726446,758,0.0030453073061191,5.460678208116545,0.0031748487187913,25.0,0.0030972699446439,0.0020162591545708,-25008.0,0.0017408795006831,2,203.066005,9.225953334635052e-11,9.225953334635052e-11,0,2,1.0000000000000002,0.0020550000000708,1400,158,42.06900670105033,201.29571474356905,169.76790072104055,11.212407142857142
NDARAT709MMX,R8,ThePresent,available,1407,500.0,60.02345903990712,130,0,42,E8,E25,E21,E17,False,False,False,False,126,247,0.0027766956288277,20.70839795408405,262.90033750569216,-8.712811203873339e-05,0.9573065624954178,6000,0.9955909638076658,1030,0.0030272504798592,9.043172858740796,0.0031718050665006,29.0,0.0039357161237725,0.0008761408330779,6041.0,0.0014243867655043,2,203.063994,3.1308289294429414e-11,3.1308289294429414e-11,0,2,1.0,-0.0070260000000337,867,254,23.213100466246523,341.5665907135663,204.51295870926265,2.085767012687428
NDARRP163YRC,R2,ThePresent,available,50,500.0,119.8181977816781,130,0,34,E8,E25,E21,E17,False,False,False,False,0,243,0.0027027948624067,0.8873459124378541,197.5179487118529,6.223521263736112e-05,0.9563956998148976,6000,0.9969126880204308,775,0.0031518002291287,13.805173785628448,0.0031529929932295,-2.0,0.0033216726736979,0.0007917181806461,-11604.0,0.0008877418127419,2,203.066002,1.909583602355269e-11,1.909583602355269e-11,0,2,1.0,0.0025429999999903,1211,13,15.529106938215133,325.1634526741045,111.65030706163128,1.2805367464905038
NDARZT957CWG,R4,ThePresent,available,233,500.0,119.7118669331605,130,0,34,E8,E25,E21,E17,False,False,False,False,0,229,0.0032471819179319,64.74019464848422,217.95572990847825,-0.0004582608569917,0.9208905322315852,6000,0.9959316601263722,854,0.0028330610028221,8.93839693310388,0.0030725546796971,45.0,0.0038950551411376,0.0009213306119203,-12665.0,0.001349373083199,2,203.068006,3.9301895071730535e-11,3.9301895071730535e-11,2,2,1.0000000000000002,0.0001870000000209,980,79,280.4974744620786,99.11008337160943,148.87216187772,40.51229591836734
NDARGR358FGC,R4,ThePresent,available,126,500.0,119.57259527395088,130,0,34,E8,E25,E21,E17,False,False,False,False,0,233,0.0035178748507189,25.585094850116405,196.60828653838183,-0.0007248098366273,0.924051056461952,6000,0.9976892985136018,770,0.0030187534510824,6.153381763477368,0.0030691895679684,18.0,0.0039132985155633,0.0007951023208557,-22641.0,0.0013738792187782,2,203.069997,4.7961634663806756e-11,4.7961634663806756e-11,2,2,1.0,-0.0006100000000389,1285,27,23.011074019718595,294.22073481606583,185.68074911463552,2.398249027237354
NDARXP456PGL,R11,ThePresent,available,637,500.0,60.01868285847734,130,0,42,E8,E25,E21,E17,False,False,False,False,330,224,0.002680892337341,30.32608080788004,282.6234499987716,-0.000211441991698,0.9174480863731402,6000,0.9938467010408712,1108,0.0028307267066459,3.973448575268897,0.0030069329719367,29.0,0.0035945472616064,0.0015670191733531,-6695.0,0.0019451589861849,2,203.064008,4.918287999089444e-11,4.918287999089444e-11,0,0,1.0,0.0080389999999587,475,85,421.4599873411365,82.87927876812553,242.05395288394055,66.07890526315789
NDARAD571FLB,R8,ThePresent,available,59,500.0,60.02338620797348,130,0,42,E8,E25,E21,E17,False,False,False,False,138,243,0.0021011278573759,14.4872354183963,465.5415532877058,0.000466137381921,0.9759987386801162,6000,0.9953257853914692,1824,0.0029150497249973,7.764715044096353,0.0029744777017233,28.0,0.0028158439768973,0.0017140903239631,-14359.0,0.001418636068614,2,203.066003,5.184741524999481e-11,5.184741524999481e-11,0,2,1.0,-0.0061770000000469,871,14,21.940906261644717,435.6768326363666,124.95038471893209,1.2199770378874857
NDARNV375KEK,R7,ThePresent,available,630,500.0,60.00698455392014,130,0,42,E8,E25,E21,E17,False,False,False,False,2387,233,0.0024434595290723,-2.8203148968600043,407.9444261972597,-0.0002613166872888,0.9003044674471243,6000,0.9832687498116052,1599,0.0027404786103586,6.864057125390361,0.0028188020191882,21.0,0.0036143534738248,0.0015325176505178,48093.0,0.0015220727827336,2,203.073998,7.827072323607354e-11,7.827072323607354e-11,2,2,0.9999999999999996,0.0002689999999577,985,103,23.20660232260605,349.6076641508702,201.3789061779396,1.5528426395939086
NDARLZ701LJ3,R5,ThePresent,available,81,500.0,119.82270374173504,130,0,34,E8,E25,E21,E17,False,False,False,False,0,235,0.0025272075832009,22.77828436417976,146.88251945646493,-0.0001580383211392,0.9218362362215876,6000,0.9930239148420208,576,0.0026914311848318,11.836785815195556,0.0028041206561621,18.0,0.0033707881405082,0.0006034679961529,14938.0,0.0011147870167653,2,203.067995,1.1857181902996672e-10,1.1857181902996672e-10,0,2,0.9999999999999998,0.0025309999999052,1209,27,14.80512869514531,322.44788992128633,109.67336113239942,1.4546815550041357
NDARFX455JFY,R6,ThePresent,available,177,500.0,59.98453631800776,130,0,42,E8,E25,E21,E17,False,False,False,False,123,226,0.0016529595158087,177.2833429613603,460.9922006698759,0.0008661816090038,0.9057237070355711,6000,0.994845454021091,1807,0.002610087024693,3.2911622606578232,0.002759678432153,74.0,0.0019648870379207,0.0023417704986263,14119.0,0.0013205482200855,2,203.063995,7.671641100159832e-11,7.671641100159832e-11,0,2,1.0,-0.0069820000000682,1135,16,24.6892248298228,324.33895315082145,439.251065097186,1.572704845814978
NDARVM326HYM,R11,ThePresent,available,354,500.0,60.01877595798729,130,0,42,E8,E25,E21,E17,False,False,False,False,680,226,0.0018491683373705,31.74793330343968,353.1695921441718,0.000298419132947,0.908612484950682,6000,0.9902074962457996,1384,0.002581684513513,8.877892135900577,0.0027442262597248,34.0,0.0027807693878847,0.0010396519117563,-22477.0,0.0009128565823361,2,203.065993,4.2077452633293426e-11,4.2077452633293426e-11,0,2,0.9999999999999996,-0.0062289999999439,856,59,317.91860003380987,86.2785945535232,180.44338277474745,44.63747663551402
NDARCN681CXW,R8,ThePresent,available,209,500.0,60.01870720505629,130,0,42,E8,E25,E21,E17,False,False,False,False,336,242,0.001918671184836,-17.41025835708517,298.839570540731,0.0003578458907352,0.9060926220272032,6000,0.9919671352509638,1172,0.0025932657398048,10.165167250065554,0.0027233038680393,36.0,0.0028248326552472,0.0009982101977757,-45853.0,0.0010583894363818,2,203.064005,6.439293542825908e-12,6.439293542825908e-12,0,2,1.0,-0.0049860000000128,1140,14,22.65122454725373,330.3065448083548,210.62565981264356,1.1877456140350875
NDARKG594WKT,R4,ThePresent,available,166,500.0,119.30774470634393,130,0,34,E8,E25,E21,E17,False,False,False,False,0,234,0.0033867261567156,-34.290084441512235,285.4274300912386,-0.0008194988781498,0.9778779606638424,6000,0.9984901764899436,1119,0.0026901790840633,6.712304890137709,0.0026966172139911,-11.0,0.0039440949766063,0.0011561461019576,-38055.0,0.0019413940827788,2,203.068001,1.1235457009206583e-10,1.1235457009206583e-10,2,2,1.0000000000000002,-0.000498999999919,1751,32,21.30142445841917,209.2791559687356,375.0848688442009,2.4443460879497425
NDARXT222XYH,R4,ThePresent,available,139,500.0,60.02333289427869,130,0,42,E8,E25,E21,E17,False,False,False,False,186,245,0.0023352030395134,39.98193687008767,224.67924177951545,-0.000199178865561,0.9248518023786308,6000,0.9888472568635764,881,0.0024770818375389,11.787493723056553,0.0026740032375889,28.0,0.0031098652178793,0.0006806702355395,-18271.0,0.0010948070006939,2,203.066006,1.7319479184152442e-11,1.7319479184152442e-11,2,2,1.0,-0.0006090000000061,1770,35,74.0125220760863,142.80286095211363,138.04290423375042,11.615830508474575
NDARUB690GWK,R10,ThePresent,available,78,500.0,60.02343267356122,130,0,42,E8,E25,E21,E17,False,False,False,False,171,229,0.0021128490295354,46.89422926378853,402.7094065262029,-2.6324099611162788e-05,0.9398701720615622,6000,0.9858098598744072,1579,0.0025494490196735,9.822334207387158,0.0026725303411157,28.0,0.0031245053867325,0.0010033874536642,37749.0,0.0014438860487588,2,203.066,2.4202861936828413e-11,2.4202861936828413e-11,0,2,1.0,-0.00495600000002,994,15,24.38796851583079,381.96764471609504,159.93853328981177,1.2333299798792754
NDARND604TNB,R8,ThePresent,available,547,500.0,60.01853055833416,130,0,42,E8,E25,E21,E17,False,False,False,False,175,231,0.0024016098742182,39.51982176220183,195.3859895134757,-0.0002444699974617,0.9186884997996676,6000,0.9888818419252694,766,0.0024541208107463,6.078091700101408,0.002658299706732,30.0,0.0037249331928309,0.0014816349080754,42735.0,0.002331205034261,2,203.075998,5.6954441163270524e-11,5.6954441163270524e-11,0,2,1.0000000000000002,0.0044230000000283,811,113,24.343665263729964,415.30092414740926,165.8658521741092,1.9571639950678172
NDARLH979WFX,R1,ThePresent,available,221,500.0,119.68092689232064,130,0,34,E8,E25,E21,E17,False,False,False,False,0,243,0.0019605734009663,78.66471784262431,136.91229945573895,0.0005998333773729,0.937241763630298,6000,0.9994864927695458,537,0.0022320234298919,7.559007615311641,0.0026188590824105,87.0,0.0032915715653047,0.0011992825006576,-41286.0,0.0017423198556645,2,203.069993,7.327471962526033e-11,7.327471962526033e-11,2,2,1.0000000000000004,0.0005159999998796,1271,39,16.546760045229433,307.4104154203432,156.09174967775877,1.754642014162077
NDARUD776KFT,R5,ThePresent,available,125,500.0,60.02336616634541,130,0,42,E8,E25,E21,E17,False,False,False,False,143,238,0.0018386090662593,75.07020006562149,434.2425336247219,0.0003951871777348,0.9630807867387216,6000,0.9960513268878074,1703,0.0024676128527098,7.704587607625043,0.0025430253623117,31.0,0.0027831626287309,0.0016763593582893,23068.0,0.0018777814266088,2,203.071996,1.7319479184152442e-11,1.7319479184152442e-11,2,2,1.0,0.0005569999999938,1294,16,26.805395741456984,284.231935175895,261.37079975515485,1.25854714064915
NDARRB942UWU,R2,ThePresent,available,1226,500.0,119.36780406560295,130,0,34,E8,E25,E21,E17,False,False,False,False,0,241,0.0029300188867767,112.53058498676374,175.69019906264597,-0.0003531655185811,0.9324900663119552,6000,0.998818800316428,688,0.0021525930204608,8.314481062340604,0.0025301323341989,126.0,0.0032676814856229,0.0006794705640362,-9726.0,0.0011338007938608,2,203.067995,3.019806626980426e-11,3.019806626980426e-11,2,2,0.9999999999999998,0.0003389999999974,2114,199,58.40755625588201,125.62033787059296,189.45223685190317,5.724834437086092
NDARYE221LZB,R5,ThePresent,available,485,500.0,119.26270673033768,130,0,32,E8,E25,E21,E17,False,False,False,False,0,235,0.0020582017248035,11.697239576912995,233.1529125125052,0.0003942044598123,0.9338927358086092,6000,0.9993324742175572,914,0.0025242402628814,6.650453852899937,0.0025265594947444,7.0,0.0024608927601136,0.0011116106702428,-18331.0,0.000929032954128,2,203.068004,7.949196856316121e-11,7.949196856316121e-11,2,2,1.0,0.0008370000000733,1006,94,17.35122441081442,389.2094958506049,171.7062291881444,2.357425447316103
NDAREC648WEL,R4,ThePresent,available,245,500.0,60.02326712726413,130,0,42,E8,E25,E21,E17,False,False,False,False,114,237,0.0026695366846023,32.36159907775757,179.97087502223897,-0.000669060719047,0.9824427845545776,6000,0.986661714714864,706,0.0022702293524445,11.158214102752382,0.0025074749480532,29.0,0.0033111249647095,0.0003713615674967,11290.0,0.0010930666264574,2,203.071994,1.1657341758564144e-10,1.1657341758564144e-10,0,2,0.9999999999999998,-0.0026870000000905,1777,54,32.49485443083746,192.09777933839155,157.95397882717523,2.130776589758019
NDARZE963MEU,R4,ThePresent,available,421,500.0,119.1005890806092,130,0,34,E8,E25,E21,E17,False,False,False,False,0,231,0.0023938347240188,84.54096861599128,215.007523722165,5.28879625426542e-06,0.9010598699776174,6000,0.998080602430742,842,0.002023327129187,12.192366387321004,0.0024983418973595,125.0,0.0028708266466782,0.0008695288554262,-32170.0,0.0010576046584084,2,203.070004,7.860379014346107e-11,7.860379014346107e-11,2,2,1.0,0.0018460000000726,1311,78,22.806486761300288,283.07352087052226,230.1611448354091,2.84511060259344
NDARUL945XUU,R2,ThePresent,available,338,500.0,119.13695127756078,130,0,34,E8,E25,E21,E17,False,False,False,False,0,248,0.0016792925162653,-29.122188017899703,608.0438642957613,0.0006737972679875,0.9468879093059096,6000,0.995161658913621,2383,0.0024489347906014,7.764312319675808,0.0024728971214727,-57.0,0.002845492439985,0.0017769840296268,709.0,2.082387530006626e-05,2,203.080005,7.860379014346107e-11,7.860379014346107e-11,2,2,1.0,-6.599999992849287e-05,1416,19,14.798268091818564,270.80839781959907,614.9630618311005,1.3319985875706213
NDARJF579EH9,R4,ThePresent,available,323,500.0,119.88582671196929,130,0,34,E8,E25,E21,E17,False,False,False,False,0,246,0.0018831896423971,6.593412290457676,312.0645145990259,7.577692181270049e-05,0.9320174206275844,6000,0.9945393739842714,1224,0.0024004791365726,12.345754106805243,0.0024012097532594,2.0,0.0025741784308308,0.0005342965082177,-14336.0,0.0006435493997205,2,203.070005,4.884981308350689e-11,4.884981308350689e-11,2,2,1.0000000000000002,0.0004769999999298,1848,43,22.834073080859756,199.630920373146,178.46106418026872,1.6371103896103896
NDARKT540ZW0,R8,ThePresent,available,82,500.0,60.02343304680548,130,0,42,E8,E25,E21,E17,False,False,False,False,519,242,0.0018277917660002,21.16483761085426,258.19964525443424,8.938465196622455e-05,0.9728467362479788,6000,0.9924814297237392,1012,0.0022008512050487,7.774503581845332,0.0023669228922499,33.0,0.0023738705371556,0.0009555795480865,-37431.0,0.0008090961006101,2,203.062001,6.09512440519211e-11,6.09512440519211e-11,0,2,0.9999999999999996,-0.0069420000000362,911,16,23.13415688744632,413.8531652920501,152.02398851424078,1.537497255762898
NDARKA946MJ1,R5,ThePresent,available,14,500.0,60.02333047684484,130,0,42,E8,E25,E21,E17,False,False,False,False,212,235,0.0011936673227333,78.48593659909724,355.7590336595318,0.0008134615539479,0.9486618428626044,6000,0.9970428703701752,1394,0.0022377311772762,12.35215311387625,0.002316337334468,29.0,0.0021725081090473,0.0014153785685985,2376.0,0.0003945760512923,2,203.084007,2.7755575615628918e-12,2.7755575615628918e-12,0,2,1.0,0.0027910000000055,1027,4,24.285522585525907,370.3670552532429,179.09995846864018,1.2513437195715675
NDARRR595LRJ,R8,ThePresent,available,111,500.0,60.023383360877055,130,0,42,E8,E25,E21,E17,False,False,False,False,237,232,0.002485108270878,45.73652255900398,270.15170316263624,-0.0006550510032193,0.9576056011835188,6000,0.989850997476894,1059,0.0021628017598313,9.173809817185926,0.0022968379807923,26.0,0.0031842056972195,0.0003097988736316,19517.0,0.0011780168570544,2,203.073999,1.6286971771251046e-10,1.6286971771251046e-10,0,2,1.0000000000000009,0.0067710000000976,1093,23,24.63232332409087,342.96237527164834,162.2459613948358,1.535205855443733
NDARCR743RHQ,R7,ThePresent,available,547,500.0,118.18051973417568,130,0,34,E8,E25,E21,E17,False,False,False,False,0,236,0.0016640789561577,-38.30767456247999,310.30197807402186,0.0003039325713382,0.9034227399635156,6000,0.9918105556525182,1216,0.0020795328997791,5.590172758478138,0.0022647614716815,-75.0,0.002027720129822,0.001118302627341,17716.0,0.0008527974960153,2,203.069993,3.241851231905457e-11,3.241851231905457e-11,2,2,1.0000000000000002,7.799999999125644e-05,1672,156,23.211120186447893,204.89012606380595,245.43370875397392,3.687362440191387
NDARHE899FJV,R5,ThePresent,available,460,500.0,119.65465873559236,130,0,34,E8,E25,E21,E17,False,False,False,False,0,225,0.0026226983310394,-0.3282680322445754,343.7046883565426,-0.0006051180858632,0.949025879081729,6000,0.99571919777244,1347,0.0021052547143247,7.318500879393229,0.0022333144838162,64.0,0.0034413082842947,0.0003077410022857,-12698.0,0.0013966546725518,2,203.070004,4.1744385725905886e-11,4.1744385725905886e-11,2,2,1.0,-0.0002750000000257,1261,77,25.65532903486072,295.34022823625287,189.2598640810617,2.857470261697066
NDARPP726XBF,R5,ThePresent,available,255,500.0,60.02329287416556,130,0,42,E8,E25,E21,E17,False,False,False,False,136,235,0.0022490965767109,-1.675068727313214,220.8835089633401,-0.0002626502254791,0.9594860839595925,6000,0.997243679042554,866,0.0021641227083435,8.852505245708716,0.0022330159993326,23.0,0.0027138677117026,0.0007287836822043,19061.0,0.001081150562788,2,203.064001,2.1649348980190556e-11,2.1649348980190556e-11,0,2,1.0,0.0064129999999852,1882,48,60.07199688701543,143.64903353864403,184.30132569311232,7.041679064824655
NDARKW511VE6,R11,ThePresent,available,228,500.0,60.01400411348983,130,0,42,E8,E25,E21,E17,False,False,False,False,511,226,0.0021049369868515,-2.891695825552296,364.0789160201783,-0.000216042650098,0.9632339567891856,6000,0.9950615761702374,1427,0.0021221566360545,6.068524019663274,0.0022192394864274,36.0,0.0025831664755867,0.0008644546436637,40090.0,0.0007998576275996,2,203.066,5.6066262743570405e-11,5.6066262743570405e-11,0,2,1.0,-0.0071200000000553,1647,26,63.801933845303154,159.38629989774364,343.46769305515744,7.104383727990285
NDARCC059WTH,R8,ThePresent,available,88,500.0,60.02334941824967,130,0,42,E8,E25,E21,E17,False,False,False,False,275,227,0.0019759129250006,42.002663814195145,245.61307168673272,-0.0001449815025053,0.9244454036747762,6000,0.9908246349942812,963,0.0021191545832248,15.63818959889005,0.0022182521524105,27.0,0.0026415696595797,0.0004217479977507,32278.0,0.0007388906537648,2,203.073993,5.218048215738236e-11,5.218048215738236e-11,2,2,0.9999999999999996,-0.0006869999999237,696,15,25.852666868319933,544.6850585136194,121.06529657671156,1.5700287356321838
NDARXR123PFR,R4,ThePresent,available,173,500.0,119.82811770371896,130,0,34,E8,E25,E21,E17,False,False,False,False,0,247,0.0020682031395889,33.94475603547542,353.55754024039214,-0.0001976660684468,0.9117321689684564,6000,0.9941916878466778,1386,0.0021364879612171,13.523865604386604,0.0021905707762666,29.0,0.0026679803927455,0.0005382452451154,5567.0,0.0007477053089566,2,203.070002,2.886579864025407e-11,2.886579864025407e-11,2,2,1.0,0.0003530000000293,1614,25,15.402963095997364,239.47255572761213,217.2260333264431,1.2132713754646842
NDARDZ627XFA,R4,ThePresent,available,190,500.0,60.02335510726326,130,0,42,E8,E25,E21,E17,False,False,False,False,486,231,0.0007280301231485,105.28475093209951,441.9318919735247,0.0011018873848361,0.9808215574783626,6000,0.9910647900820544,1732,0.0021237656227507,5.5822213212688965,0.0021749383531767,53.0,0.0022494152427647,0.0017884654740102,-29660.0,0.0017565524317952,2,203.063993,6.428191312579655e-11,6.428191312579655e-11,0,2,1.0000000000000002,-0.003788999999957,500,32,20.32544685073777,734.0522510619734,147.34304103767832,1.25862
NDARLA226ADX,R8,ThePresent,available,41,500.0,60.02318313117885,130,0,42,E8,E25,E21,E17,False,False,False,False,232,222,0.0030542355751412,20.880029789220693,169.22725944571732,-0.0012177471857912,0.986918508658924,6000,0.9936971580065376,663,0.0019632914919159,7.156424645919293,0.0021520358748488,27.0,0.0037149391661823,0.000232181297508,39827.0,0.0017521696025683,2,203.072006,2.1094237467877974e-12,2.1094237467877974e-12,2,2,1.0,0.0017869999999959,1185,10,26.34678672468788,315.7019377145489,146.60463360626667,1.6793333333333331
NDARHL164JHH,R4,ThePresent,available,64,500.0,60.02317279289376,130,0,42,E8,E25,E21,E17,False,False,False,False,194,243,0.0018537372113856,9.051221804196189,373.5613197324458,-7.718522902087014e-05,0.9143754519382842,6000,0.9934681570468048,1465,0.002067602499725,7.660885824949389,0.0021359235071444,26.0,0.0022936265295131,0.0006592875235183,-22266.0,0.0006138350431166,2,203.063993,4.485301019485632e-11,4.485301019485632e-11,0,2,1.0000000000000002,0.0046410000000324,724,14,20.527389424957057,534.6481560456256,160.64738645626718,0.7890469613259669
NDARKX665ZD3,R5,ThePresent,available,92,500.0,60.02337090078894,130,0,42,E8,E25,E21,E17,False,False,False,False,135,237,0.0015948590566572,38.25805877069102,220.8224611270537,0.0002111365603145,0.9251183145322548,6000,0.995806801220763,866,0.0020062098708155,9.603732747377192,0.0021149315477673,27.0,0.0020799797557091,0.0007584561932148,-22535.0,0.0006284691376292,2,203.061995,7.172040739078511e-11,7.172040739078511e-11,0,2,1.0000000000000009,0.0033490000000007,1324,16,24.374263919089085,279.7953867843918,199.91875387531996,1.251737160120846
NDARMT939UCK,R7,ThePresent,available,776,500.0,119.6642356093962,130,0,34,E8,E25,E21,E17,False,False,False,False,0,230,0.0028468449667116,89.59050708328091,176.58171975091267,-0.0008922011285495,0.959981955161393,6000,0.9914072173290944,692,0.0018139611284294,6.353232295753052,0.0021059591535698,56.0,0.0035973910905791,0.000350751592146,-20331.0,0.0014402536539101,2,203.070007,5.506706202140776e-11,5.506706202140776e-11,2,2,1.0000000000000002,0.0011730000000232,1193,123,14.34983315309273,327.3129157008962,178.96599277389535,2.312942162615256
NDARMF116AFR,R2,ThePresent,available,130,500.0,119.66154400491712,130,0,34,E8,E25,E21,E17,False,False,False,False,0,236,0.0019279602428991,-56.55995999550724,291.18122967348035,-0.0001480297865541,0.9768490042509363,6000,0.9944850787648886,1142,0.0018458333559119,9.769436749824411,0.0020337388714725,-71.0,0.002491986299473,0.0005477961854191,-14294.0,0.0008749460464727,2,203.067997,5.2846615972157445e-11,5.2846615972157445e-11,2,2,0.9999999999999998,-0.0006290000000199,1031,20,16.235481616405558,381.7153066605389,192.15120777205053,1.5156450048496604
NDARPB293EPC,R5,ThePresent,available,2843,500.0,59.985023456172925,130,0,42,E8,E25,E21,E17,False,False,False,False,262,251,0.0019468315466311,22.74441059512811,157.34890971117875,-0.000100882280894,0.9177462655799208,6000,0.9963985361801562,617,0.0019664120330067,9.91241599518036,0.0020067189107288,22.0,0.002542494840508,0.0007101410220738,12915.0,0.0010289864689686,2,203.074007,9.71445146547012e-11,9.71445146547012e-11,2,2,1.0000000000000002,-0.0013549999999196,1043,326,36.82008794464087,235.3453299658773,317.24731187976755,5.091255992329818
NDARPK300HMV,R4,ThePresent,available,33,500.0,119.8570220225616,130,0,34,E8,E25,E21,E17,False,False,False,False,0,251,0.0015821398739864,2.9653291624171514,212.87913104725973,0.0002451081487466,0.9927109802276652,6000,0.999252622689269,835,0.0019578023606363,9.290671392280728,0.0019582639403425,2.0,0.0023086211974402,0.0006074497389249,-29255.0,0.0008542931165087,2,203.078004,2.3980817331903378e-11,2.3980817331903378e-11,2,2,1.0,-0.0004279999999806,978,12,15.00877522672068,411.6044550527637,223.1303093582293,1.3267382413087936
NDARME724FJE,R7,ThePresent,available,56,500.0,60.02338919701034,130,0,42,E8,E25,E21,E17,False,False,False,False,277,241,0.0009754238279697,14.93853461342615,357.0316420804477,0.0006789961214159,0.9238315942618942,6000,0.9955186315572088,1399,0.0019145681835539,6.123214948946488,0.001953427500202,24.0,0.0016768835683751,0.0011973941404151,16452.0,0.0008834657594117,2,203.073996,5.6621374255882975e-12,5.6621374255882975e-12,0,2,1.0,0.0030239999999885,1081,11,22.809470307612628,348.93127826742614,140.85115180111634,0.9814061054579094
NDARKF442GZ5,R4,ThePresent,available,398,500.0,119.31962173815312,130,0,34,E8,E25,E21,E17,False,False,False,False,1,233,0.0013278718667911,37.30062842229652,266.8010715300057,0.0003786727413333,0.9889747641507248,6000,0.9978575541564229,1046,0.0017942727305356,12.515541686945951,0.0018643925660735,42.0,0.0017286837731265,0.0009751852188529,-20695.0,0.0007599328382557,2,203.070007,5.2846615972157445e-11,5.2846615972157445e-11,2,2,1.0,-0.0017459999999512,1274,62,16.346613050532863,304.43966791799016,152.9737587928643,2.4897802197802195
NDARBR128UFP,R4,ThePresent,available,208,500.0,60.02332659258037,130,0,42,E8,E25,E21,E17,False,False,False,False,122,235,0.001264053252604,-6.584270848679785,420.6575591177078,0.000211853202754,0.931330455888928,6000,0.9883068013812218,1649,0.0017708072417428,11.085380928800197,0.0018543886515458,32.0,0.001755595018475,0.0008221997362487,-14396.0,0.0007147852828391,2,203.074002,2.620126338115369e-11,2.620126338115369e-11,0,2,1.0000000000000002,-0.0045820000000527,1183,58,24.75867468624429,310.45878117589456,120.93174546154368,1.8012172442941674
NDARAD615WLJ,R4,ThePresent,available,412,500.0,60.02330522392506,130,0,42,E8,E25,E21,E17,False,False,False,False,164,287,0.0013184346667624,-55.12390156762261,375.9701647269479,0.000127851459008,0.9399864310816464,6000,0.983450711240354,1474,0.0017462334080689,14.627919460190286,0.0018517292238374,36.0,0.0020159928653602,0.0007282639511993,-704.0,6.674313955741962e-07,2,203.072006,9.037215420448773e-11,9.037215420448773e-11,0,0,1.0000000000000002,0.0080710000000667,1111,119,29.185410292218144,315.2806320634461,130.7101131890972,3.58968496849685
